Facility ID,Facility Name,Address,City,State,Zip Code,Phone Number,County,Licensee,State Facility Type 2 Literal,State Facility Type 1 Literal,Date Accessed,License Number,Capacity,Email Address,Ownership Type,Latitude,Longitude,FIPS,Total County AL Need,Percent of Population 65 or Older,Median Age,Homeownership Rate,College Education or Higher Rate,Percent Black Population,Median Home Value of Owned Homes,Percent Hispanic Population,Percent of Population 85 or Older,Median Household Income,Unemployment Rate,Less Than High School Diploma Rate,Percent Whilte Population,Gender Ratio,Poverty Rate,Total Population,Population 85 years and over,Population 65 years and over
24028,Emerald Crest Of Victoria,8150 BAVARIA ROAD,Victoria,MN,55386,952-856-7522,Carver,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,NONPROFIT CORPORATION,44.8572927,-93.635753,27019.0,2497.0,11.41,38.0,81.91,48.95,1.83,313200.0,4.19,1.27,101496.0,5.2,3.88,91.96,99.0,4.09,106922.0,1464.0,13654.0
20586,Emmaus Place,200 NORTH HOLCOMBE AVENUE,Litchfield,MN,55355,320-693-2430,Meeker,,,HOUSING WITH SERVICES,7/12/21,,,,NONPROFIT CORPORATION,45.1279407,-94.524951,27093.0,1492.0,19.42,42.0,80.39,19.46,0.42,170200.0,4.0,2.69,63452.0,5.2,7.39,96.99,104.0,6.72,23400.0,617.0,4874.0
32428,Empathy Home Care Inc,6727 46TH AVENUE NORTH,Crystal,MN,55428,612-245-1561,Hennepin,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.0380165,-93.3663534,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
34731,Empathy Home Care Inc,7325 KENTUCKY AVENUE NORTH,Brooklyn Park,MN,55428,612-245-1561,Hennepin,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.0885375,-93.3716031,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
34730,Empathy Home Care Inc,7333 KENTUCKY AVENUE NORTH,Brooklyn Park,MN,55428,612-245-1561,Hennepin,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.088531,-93.3715671,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
33955,Empathy Home Care Inc,6501 BROOKLYN DRIVE,Brooklyn Center,MN,55430,612-245-1561,Hennepin,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.0717146,-93.3138277,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
33496,Empathy Home Care Inc,3703 COLORADO AVENUE NORTH,Crystal,MN,55428,612-245-1561,Hennepin,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.0238331,-93.3591213,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
33670,Empathy Home Care Inc,7556 SCOTT AVENUE NORTH,Brooklyn Park,MN,55443,612-245-1561,Hennepin,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.092179,-93.3474906,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
35501,Empathy Home Care Inc,6428 46TH PLACE NE,Crystal,MN,55428,612-245-1561,Hennepin,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.0393711,-93.3626069,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
35600,Empathy Home Care Inc,3309 80TH AVENUE NORTH,Brooklyn Park,MN,55443,612-245-1561,Hennepin,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.1004956,-93.3241616,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
34496,Empathy Home Care Inc,7025 LOGAN AVENUE NORTH,Brooklyn Center,MN,55430,612-425-1561,Hennepin,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.0827976,-93.3057193,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
37543,Empathy Home Care Inc.,11850 47TH PLACE NORTHEAST,St. Michael,MN,55376,612-245-1561,Wright,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.2220843,-93.6471077,27171.0,6292.0,12.17,37.0,81.57,29.59,1.42,238500.0,2.94,1.44,84974.0,5.5,5.09,94.13,102.0,4.61,141337.0,1877.0,18842.0
37541,Empathy Home Care Inc.,5743 JUNEAU LANE NORTH,Plymouth,MN,55446,612-245-1561,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.0570423,-93.4668099,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
37539,Empathy Home Care Inc.,18359 BEARPATH TRAIL,Eden Prairie,MN,55347,612-245-1561,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,44.8432206,-93.5136525,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
35562,Empire Systems Home Care,3301 LAWRENCE ROAD,Brooklyn Center,MN,55429,763-225-7396,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.0663668,-93.3231914,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
35563,Empire Systems Home Care,4034 LAKE ROAD AVENUE,Robbinsdale,MN,55422,763-225-7396,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.0301695,-93.332504,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
34526,Empire Systems Home Care,6012 YORK AVENUE NORTH,Brooklyn Center,MN,55430,763-237-2402,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.0647024,-93.320133,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
34525,Empire Systems Home Care,6324 SCOTT AVENUE NORTH,Brooklyn Center,MN,55429,763-237-2402,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.070734,-93.3460217,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
30893,Engel Haus,5101 KASSEL AVENUE NE,Albertville,MN,55301,763-498-4594,Wright,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,NONPROFIT CORPORATION,45.2258985,-93.6728186,27171.0,6292.0,12.17,37.0,81.57,29.59,1.42,238500.0,2.94,1.44,84974.0,5.5,5.09,94.13,102.0,4.61,141337.0,1877.0,18842.0
21145,English Rose Suites B Hills,6941 VALLEY VIEW ROAD,Edina,MN,55439,952-983-0412,Hennepin,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.8765536,-93.3886197,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
34598,English Rose Suites Gleason,6200 LOCH MOOR DRIVE,Edina,MN,55439,952-983-0412,Hennepin,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.8743305,-93.3817461,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
33249,English Rose Suites Indian Hil,6400 TIMBER RIDGE,Edina,MN,55439,952-983-0412,Hennepin,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.8882158,-93.3890136,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
20426,English Rose Suites Interlache,609 BLAKE ROAD SOUTH,Edina,MN,55343,952-983-0412,Hennepin,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.9147454,-93.3846806,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
25762,English Rose Suites Loch Wood,6201 LOCH MOOR DRIVE,Edina,MN,55439,952-983-0412,Hennepin,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.87383,-93.3803779,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
35136,Enhance Living Inc,1377 SEARLE STREET,St Paul,MN,55130,651-447-8430,Ramsey,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,44.9826403,-93.0751107,27123.0,26708.0,14.09,35.0,59.44,42.26,12.09,229600.0,7.48,2.07,64660.0,6.9,9.72,66.35,95.0,13.97,552352.0,11268.0,85032.0
37166,Enhanced Care Assisted Living,1586 BEECH STREET,St. Paul,MN,55107,651-320-2717,Ramsey,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.9619803,-93.0336019,27123.0,26708.0,14.09,35.0,59.44,42.26,12.09,229600.0,7.48,2.07,64660.0,6.9,9.72,66.35,95.0,13.97,552352.0,11268.0,85032.0
37165,Enhanced Care Assisted Living,1806 7TH STREET EAST,St. Paul,MN,55119,651-302-2717,Ramsey,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.9664688,-93.024207,27123.0,26708.0,14.09,35.0,59.44,42.26,12.09,229600.0,7.48,2.07,64660.0,6.9,9.72,66.35,95.0,13.97,552352.0,11268.0,85032.0
37164,Enhanced Care Assisted Living,1976 MINNEHAHA AVENUE EAST,St. Paul,MN,55119,,Ramsey,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.9627983,-93.0169577,27123.0,26708.0,14.09,35.0,59.44,42.26,12.09,229600.0,7.48,2.07,64660.0,6.9,9.72,66.35,95.0,13.97,552352.0,11268.0,85032.0
37163,Enhanced Care Assisted Living,824 PLEASANT AVENUE,St. Paul Park,MN,55071,651-302-2717,Washington,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.8435708,-92.9925186,27163.0,10408.0,14.42,40.0,81.13,44.27,4.59,289400.0,4.19,1.6,96671.0,5.6,3.94,85.38,98.0,4.29,267568.0,4797.0,42879.0
37160,Enhanced Care Assisted Living,1340 DESOTO STREET,St. Paul,MN,55130,651-302-2717,Ramsey,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.9815759,-93.0808105,27123.0,26708.0,14.09,35.0,59.44,42.26,12.09,229600.0,7.48,2.07,64660.0,6.9,9.72,66.35,95.0,13.97,552352.0,11268.0,85032.0
37162,Enhanced Care Assisted Living,1304 REANEY AVENUE,St. Paul,MN,55106,651-302-2717,Ramsey,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.9638495,-93.0453655,27123.0,26708.0,14.09,35.0,59.44,42.26,12.09,229600.0,7.48,2.07,64660.0,6.9,9.72,66.35,95.0,13.97,552352.0,11268.0,85032.0
35728,Epic Homes Llc,1800 LARAMIE TRAIL,Brooklyn Park,MN,55444,612-404-4456,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.0988335,-93.3045989,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
35727,Epic Homes Llc,8216 IRVING AVENUE NORTH,Brooklyn Park,MN,55444,612-404-4456,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.1043976,-93.3020327,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
30688,Epiphany Assisted Living Llc,10955 HANSON BOULEVARD NW,Coon Rapids,MN,55433,763-772-1044,Anoka,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.1697768,-93.3143318,27003.0,13004.0,13.53,39.0,80.1,30.51,6.25,232400.0,4.57,1.34,82175.0,6.3,6.02,83.62,100.0,5.89,363887.0,4824.0,52036.0
20517,Epiphany Care Homes Llc,3704 CARDINAL ROAD,Minnetonka,MN,55345,952-681-2755,Hennepin,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.9354077,-93.4615501,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
32166,Essling'S Home Plus Inc,2197 BONNIE LANE,St Paul,MN,55119,651-735-7259,Ramsey,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,44.9044839,-93.0071147,27123.0,26708.0,14.09,35.0,59.44,42.26,12.09,229600.0,7.48,2.07,64660.0,6.9,9.72,66.35,95.0,13.97,552352.0,11268.0,85032.0
24754,Essling'S Homes Plus Inc,1729 GERVAIS AVENUE,Maplewood,MN,55109,651-735-7259,Ramsey,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.0139023,-93.0272787,27123.0,26708.0,14.09,35.0,59.44,42.26,12.09,229600.0,7.48,2.07,64660.0,6.9,9.72,66.35,95.0,13.97,552352.0,11268.0,85032.0
20271,Esslings Homes Plus Inc,2187 BONNIE LANE,St Paul,MN,55119,651-735-7259,Ramsey,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,44.9046518,-93.0076619,27123.0,26708.0,14.09,35.0,59.44,42.26,12.09,229600.0,7.48,2.07,64660.0,6.9,9.72,66.35,95.0,13.97,552352.0,11268.0,85032.0
37006,Esteem Home Health Services L,4024 IDAHO AVENUE,Crystal,MN,55427,848-230-1286,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.0291689,-93.3663155,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
36717,Estherra Care Llc,1120 MORGAN AVENUE NORTH,Minneapolis,MN,55411,952-688-7164,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.9895232,-93.3041121,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
36958,Estherra Care Llc,7937 KYLE AVENUE NORTH,Brooklyn Park,MN,55443,952-688-7166,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.099186,-93.3373,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
34157,Estherra Care Llc,7357 CHOWEN AVENUE NORTH,Brooklyn Park,MN,55443,952-688-7164,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.0892924,-93.327441,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
34948,Estherra Care Llc,3257 98TH CIRCLE NORTH,Brooklyn Park,MN,55443,952-688-7164,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.1310787,-93.3225159,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
31409,Estherra Care Llc,3808 73RD AVENUE NORTH,Brooklyn Park,MN,55429,952-688-7164,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.088115,-93.3302383,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
36951,Estherra Care Llc,5018 NORTH 4TH ST.,Minneapolis,MN,55430,952-688-7164,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.0465359,-93.286082,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
30540,Evansville Senior Living,651 STATE STREET NW,Evansville,MN,56326,218-948-2346,Douglas,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,46.007198,-95.696678,27041.0,1886.0,22.45,44.0,74.3,26.03,0.39,214800.0,1.65,3.04,63819.0,4.8,4.89,96.88,100.0,7.6,39006.0,1207.0,9159.0
30500,Evensong Manor,6264 YUKON AVENUE NORTH,Brooklyn Park,MN,55428,763-537-4374,Hennepin,,,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.068081,-93.3861556,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
30410,Eventide Fairmont,801 2ND AVENUE NORTH,Moorhead,MN,56560,218-477-3202,Clay,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,NONPROFIT CORPORATION,46.8763565,-96.7673178,27027.0,2878.0,12.91,33.0,67.49,34.17,3.68,197100.0,4.53,2.12,65269.0,4.3,5.11,90.58,98.0,12.26,65318.0,1321.0,9070.0
35547,Everbloom Home Health Care,1864 BEAR PATH TRAIL,Eagan,MN,55122,651-235-7828,Dakota,,DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.7983645,-93.1989748,27037.0,14377.0,13.63,38.0,74.01,42.22,6.26,266000.0,7.14,1.56,86036.0,6.2,4.95,82.08,97.0,6.05,439882.0,7201.0,65206.0
37653,Everbloom Home Healthcare Llc,6401 132ND STREET WEST,Apple Valley,MN,55124,651-235-7828,Dakota,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.7576299,-93.1949724,27037.0,14377.0,13.63,38.0,74.01,42.22,6.26,266000.0,7.14,1.56,86036.0,6.2,4.95,82.08,97.0,6.05,439882.0,7201.0,65206.0
24488,Evergreen Apartments,7108 WEST BROADWAY AVENUE,Brooklyn Park,MN,55428,651-639-9799,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,NONPROFIT CORPORATION,45.0843435,-93.3748044,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
24494,Evergreen Knoll,1309 14TH STREET,Cloquet,MN,55720,218-878-3302,Carlton,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,46.7037886,-92.4501852,27017.0,2080.0,17.0,41.0,79.81,22.12,1.88,171400.0,1.78,2.58,63098.0,7.2,6.02,89.38,110.0,11.29,36207.0,929.0,6783.0
25764,Evergreen Lodge,912 CANNON VALLEY DRIVE WEST,Northfield,MN,55057,507-645-6007,Rice,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,NONPROFIT CORPORATION,44.4694746,-93.180512,27131.0,2767.0,15.15,37.0,73.98,28.29,5.69,208600.0,8.13,2.02,68584.0,5.2,8.93,85.64,104.0,9.16,67097.0,1392.0,11006.0
30468,Evergreen Place,220 3RD STREET NW,Pine Island,MN,55963,507-356-8585,Goodhue,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,OTHER NONPROFIT OWNERSHIP,44.2068173,-92.6485148,27049.0,1968.0,18.99,42.0,75.28,26.02,1.31,204100.0,3.35,3.06,66800.0,5.9,5.63,94.01,99.0,9.33,47582.0,1386.0,9984.0
35543,Everlead Home Health Care Llc,6430 INDIANA AVENUE NORTH,Brooklyn Center,MN,55429,612-735-4776,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.0721275,-93.3335703,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
31762,Everyday Living Llc,2905 35TH AVENUE SOUTH,Minneapolis,MN,55406,651-688-7173,Hennepin,,,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.9499062,-93.2213659,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
31763,Everyday Living Llc,2907 35TH AVENUE SOUTH,Minneapolis,MN,55406,651-688-7173,Hennepin,,,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.9498976,-93.2214148,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
32566,Everyday Living Llc,320 EAST STREET,Mendota,MN,55150,651-688-7173,Dakota,,,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.8856907,-93.1610634,27037.0,14377.0,13.63,38.0,74.01,42.22,6.26,266000.0,7.14,1.56,86036.0,6.2,4.95,82.08,97.0,6.05,439882.0,7201.0,65206.0
36395,Evygabs Healthcare Systems Llc,20604 ENFIELD AVENUE NORTH,Forest Lake,MN,55025,651-497-5170,Washington,,,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.2485233,-93.0101783,27163.0,10408.0,14.42,40.0,81.13,44.27,4.59,289400.0,4.19,1.6,96671.0,5.6,3.94,85.38,98.0,4.29,267568.0,4797.0,42879.0
33726,Ezekiel'S House,13050 PIONEER TRAIL,Eden Prairie,MN,55347,952-848-0935,Hennepin,,,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.8297508,-93.4426173,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
29652,Fair Meadow Assisted Living,300 GARFIELD AVENUE SE,Fertile,MN,56540,218-945-6197,Polk,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CITY,47.5282871,-96.2762559,27119.0,1449.0,18.0,39.0,72.94,25.3,2.18,165000.0,6.49,2.9,59343.0,5.6,8.12,91.67,104.0,11.76,31192.0,857.0,5932.0
29188,Fairway Pines Senior Living,606 MAIN STREET NORTH,Sauk Centre,MN,56378,320-351-4900,Stearns,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.7487756,-94.9521687,27145.0,4869.0,14.57,34.0,68.08,27.47,6.45,184900.0,3.37,2.09,62789.0,5.7,8.31,87.84,101.0,12.9,158292.0,3059.0,25436.0
37080,Falcon Home Health Care Llc,1031 27TH AVENUE SE,Minneapolis,MN,55414,651-500-4752,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.98899,-93.2154714,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
33728,Family Tree Care Homes,2029 PALMER DRIVE,New Brighton,MN,55112,651-340-5583,Ramsey,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.068283,-93.2138791,27123.0,26708.0,14.09,35.0,59.44,42.26,12.09,229600.0,7.48,2.07,64660.0,6.9,9.72,66.35,95.0,13.97,552352.0,11268.0,85032.0
